,Id,Origem,Fonte,Não enviar e-mail,Não ligar,Convertido,Total de visitas,Tempo gasto no site,Páginas por visita,Última atividade,País,Área de Interesse,Como soube de nós,Ocupação,Tags,Qualidade do Lead,Perfil de Lead,Cidade,Última atividade notável
131,659182,API Externa,Google,Não,Não,0,1.0,263,1.0,Converteu como Lead,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,Incerto,Outros Leads,Rio de Janeiro,Modificação nos Dados Pessoais
132,659170,API Externa,Google,Não,Não,0,2.0,1218,2.0,Conversa com Chatbot,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
133,659158,Lead Add Form,Google Ads,Não,Não,1,,986,,,,Marketing,,Profissional CLT,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
134,659153,Lead Add Form,WebSite da Empresa,Não,Não,1,,889,,,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
135,659146,Landing Page Submission,Google,Não,Não,1,5.0,1091,5.0,Inacessível,Brasil,Finanças,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,Inacessível
136,659142,Landing Page Submission,Tráfego Direto,Não,Não,0,4.0,291,4.0,Conversa com Chatbot,Brasil,Gestão da Cadeia de Suprimentos,,,,,,Outras Cidades,Modificação nos Dados Pessoais
137,659141,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Gestão de Hospitalidade,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead em Potencial,Guarulhos,Modificação nos Dados Pessoais
138,659138,API Externa,Google,Sim,Não,0,1.0,1759,1.0,Conversa com Chatbot,Brasil,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Conversa com Chatbot
139,659132,Landing Page Submission,WebSite de Parceiros,Não,Não,0,7.0,41,3.5,E-mail Aberto,Brasil,Gerência de Qualidade,,,,,,São Paulo,E-mail Aberto
140,659123,Landing Page Submission,Google,Não,Não,0,5.0,386,5.0,E-mail Aberto,Brasil,Administração de Empresas,Pesquisa Online,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Guarulhos,Modificação nos Dados Pessoais
141,659117,API Externa,WebSite de Parceiros,Não,Não,0,6.0,216,2.0,Página Visitada no Site,Brasil,,,,,,,,Página Visitada no Site
142,659106,Landing Page Submission,Google,Não,Não,1,5.0,1603,5.0,E-mail Aberto,Brasil,Gerenciamento de Operações,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
143,659094,Landing Page Submission,Telegram,Não,Não,0,7.0,106,3.5,Página Visitada no Site,Brasil,Programação,Várias Fontes,,,,,Outras Cidades,Modificação nos Dados Pessoais
144,659079,API Externa,Google,Não,Não,0,2.0,73,2.0,Inacessível,Brasil,Programação,,Desempregado,Desligado,Incerto,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
145,659076,API Externa,Google,Não,Não,0,2.0,77,2.0,Converteu como Lead,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
146,659074,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,718,3.0,Inacessível,Brasil,Gestão de Hospitalidade,,,,,,Guarulhos,Modificação nos Dados Pessoais
147,659069,Landing Page Submission,Google,Não,Não,0,5.0,432,1.67,Conversa com Chatbot,Brasil,Marketing,Conversa com Amigos,,,,,São Paulo,Conversa com Chatbot
148,659057,Landing Page Submission,Google,Não,Não,0,5.0,232,2.5,E-mail Aberto,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Interesse em Outros Cursos,Talvez,Outros Leads,Outras Cidades,E-mail Aberto
149,659050,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,702,2.0,E-mail Aberto,Brasil,Gestão de Hospitalidade,,Desempregado,Não tem Interesse em Cursos Complementares,,Lead Encontrado,Outras Cidades,E-mail Aberto
150,659038,Landing Page Submission,Busca Orgânica,Não,Não,1,5.0,614,5.0,Inacessível,Brasil,Finanças,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,Guarulhos,Inacessível
151,659036,Landing Page Submission,Tráfego Direto,Não,Não,1,1.0,1808,1.0,Converteu como Lead,Brasil,Gerenciamento de Projetos de TI,,,Caixa Postal,,,Guarulhos,Modificação nos Dados Pessoais
152,659016,Landing Page Submission,Tráfego Direto,Sim,Não,0,2.0,234,1.0,E-mail Descartado,Brasil,Finanças,,Desempregado,Número Inválido,Incerto,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
153,659013,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,245,3.0,Inacessível,Brasil,Finanças,,Desempregado,Tocando,Talvez,Lead Encontrado,Guarulhos,Modificação nos Dados Pessoais
154,658983,Landing Page Submission,Busca Orgânica,Não,Não,1,8.0,1268,4.0,E-mail Aberto,Brasil,Gerenciamento de Operações,,Desempregado,Será Revertido Após Ler o E-mail,,Lead Encontrado,São Paulo,E-mail Aberto
155,658976,Landing Page Submission,Google,Não,Não,0,2.0,56,2.0,E-mail Descartado,Brasil,Programação,Pesquisa Online,Desempregado,Desligado,,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
156,658932,API Externa,WebSite de Parceiros,Não,Não,0,4.0,174,2.0,Link do E-mail Clicado,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
157,658917,Landing Page Submission,Tráfego Direto,Não,Não,0,4.0,1149,2.0,E-mail Aberto,Brasil,Programação,Conversa com Amigos,Desempregado,Tocando,,Lead Encontrado,São Paulo,E-mail Aberto
158,658888,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,333,2.0,E-mail Aberto,Brasil,E-COMMERCE,,,,,,Outras Cidades,E-mail Aberto
159,658856,API Externa,Busca Orgânica,Não,Não,0,7.0,471,2.33,E-mail Aberto,Brasil,Programação,,Desempregado,Desligado,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
160,658852,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1010,3.0,E-mail Aberto,Brasil,Gestão da Cadeia de Suprimentos,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Outra Região Metropolitana,E-mail Aberto
161,658831,API Externa,ChatBot,Não,Não,1,10.0,1815,3.33,Conversa por Telefone,Brasil,Gerenciamento de Operações,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,Interior de SP,Conversa por Telefone
162,658828,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,47,2.0,Link do E-mail Clicado,Brasil,Administração de Empresas,,Desempregado,Tocando,,Lead Encontrado,Outras Cidades,Link do E-mail Clicado
163,658826,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1528,1.5,E-mail Aberto,Brasil,Gerenciamento de Operações,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Outras Cidades,Modificação nos Dados Pessoais
164,658793,Landing Page Submission,Google,Não,Não,1,6.0,919,6.0,E-mail Aberto,Brasil,Finanças,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
165,658779,API Externa,Busca Orgânica,Não,Não,0,10.0,194,5.0,Link do E-mail Clicado,Brasil,Mídia e Publicidade,Pesquisa Online,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
166,658773,API Externa,Busca Orgânica,Não,Não,0,1.0,1173,1.0,Converteu como Lead,Brasil,Programação,,Desempregado,Tocando,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
167,658766,API Externa,Google,Não,Não,0,2.0,351,2.0,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,Talvez,Lead Encontrado,Rio de Janeiro,E-mail Aberto
168,658756,Landing Page Submission,WebSite de Parceiros,Não,Não,0,12.0,493,12.0,Link do E-mail Clicado,Brasil,Marketing,,,,,,Guarulhos,Link do E-mail Clicado
169,658744,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,381,1.5,Página Visitada no Site,Brasil,Gerenciamento de Operações,,Desempregado,Tocando,Incerto,Lead Encontrado,Guarulhos,Página Visitada no Site
170,658714,API Externa,WebSite de Parceiros,Não,Não,0,2.0,1944,2.0,E-mail Aberto,Brasil,,,,,,,,E-mail Aberto
171,658689,Landing Page Submission,Google,Não,Não,0,5.0,65,5.0,Inacessível,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Tocando,Talvez,Lead Encontrado,Guarulhos,Modificação nos Dados Pessoais
172,658686,API Externa,Busca Orgânica,Não,Não,0,7.0,1334,7.0,E-mail Aberto,Brasil,Administração de Empresas,,,Interesse em Outros Cursos,,,São Paulo,Modificação nos Dados Pessoais
173,658677,API Externa,Google,Não,Não,0,7.0,615,7.0,Furmulário Submetido no Site,Brasil,"Bancos, Investimentos e Seguros",Pesquisa Online,,Interesse em Outros Cursos,,,Guarulhos,Modificação nos Dados Pessoais
174,658675,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Finanças,,Profissional CLT,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
175,658656,API Externa,Google,Não,Não,0,1.0,250,1.0,E-mail Descartado,Brasil,Programação,,Desempregado,Número Errado,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
176,658652,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,383,2.0,Link do E-mail Clicado,Brasil,Administração de Empresas,,,,,,Outra Região Metropolitana,Link do E-mail Clicado
177,658648,Lead Add Form,WebSite da Empresa,Não,Não,1,,1240,,,,Programação,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Não,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
178,658634,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,"Bancos, Investimentos e Seguros",,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,E-mail Aberto
179,658627,Lead Add Form,WebSite da Empresa,Não,Não,1,,458,,,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
180,658623,Lead Add Form,WebSite da Empresa,Não,Não,1,,1060,,,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
181,658620,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
182,658618,API Externa,WebSite de Parceiros,Não,Não,0,4.0,904,4.0,Conversa com Chatbot,,Programação,,Desempregado,Já é Estudante,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
183,658612,API Externa,Google,Não,Não,0,1.0,164,1.0,Converteu como Lead,Brasil,,,,Interesse em Outros Cursos,,,,Modificação nos Dados Pessoais
184,658606,API Externa,Google,Não,Não,0,2.0,1793,2.0,Converteu como Lead,Brasil,Programação,,Desempregado,Telefone Fixo,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
185,658597,API Externa,Busca Orgânica,Não,Não,0,5.0,1841,5.0,Conversa com Chatbot,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
186,658571,API Externa,Busca Orgânica,Não,Não,1,8.0,877,2.67,Link do E-mail Clicado,Brasil,"Bancos, Investimentos e Seguros",,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Link do E-mail Clicado
187,658561,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,Inacessível,,Gestão de Varejo,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
188,658546,Landing Page Submission,Busca Orgânica,Não,Não,1,12.0,1411,6.0,E-mail Aberto,Brasil,Finanças,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Outras Cidades,E-mail Aberto
189,658531,API Externa,Busca Orgânica,Não,Não,1,6.0,385,6.0,Converteu como Lead,Brasil,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,Guarulhos,Modificação nos Dados Pessoais
190,658527,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
191,658481,API Externa,Google,Não,Não,0,12.0,68,1.71,Página Visitada no Site,Brasil,Mídia e Publicidade,Conversa com Amigos,,,,,São Paulo,Modificação nos Dados Pessoais
192,658470,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
193,658458,Landing Page Submission,Google,Não,Não,0,3.0,192,3.0,E-mail Aberto,Brasil,Negócios Internacionais,Pesquisa Online,,,,,Guarulhos,E-mail Aberto
194,658448,Landing Page Submission,Google,Não,Não,0,5.0,309,5.0,Conversa com Chatbot,Brasil,Finanças,Conversa com Amigos,,,,,São Paulo,Modificação nos Dados Pessoais
195,658432,Lead Add Form,Google Ads,Não,Não,1,,785,,Abordado Antecipadamente,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
196,658430,API Externa,Busca Orgânica,Não,Não,0,4.0,342,4.0,E-mail Aberto,Brasil,Programação,,Desempregado,Desligado,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
197,658421,API Externa,Google,Não,Não,0,2.0,78,1.0,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
198,658407,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
199,658405,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
200,658398,API Externa,Busca Orgânica,Não,Não,1,5.0,1234,1.67,E-mail Aberto,Brasil,Negócios Internacionais,,Estudante,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,Guarulhos,E-mail Aberto
201,658353,API Externa,Busca Orgânica,Não,Não,0,8.0,14,8.0,Conversa com Chatbot,Brasil,Programação,,Desempregado,Desligado,Com Certeza Não,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
202,658323,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
203,658322,API Externa,WebSite de Parceiros,Não,Não,0,4.0,77,4.0,Inacessível,Brasil,Programação,,Desempregado,Número Errado,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
204,658321,API Externa,WebSite de Parceiros,Não,Não,1,3.0,1299,3.0,Conversa com Chatbot,Brasil,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
205,658309,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Finanças,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,Interior de SP,E-mail Aberto
206,658299,API Externa,WebSite de Parceiros,Não,Não,0,2.0,457,2.0,E-mail Aberto,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
207,658288,API Externa,Busca Orgânica,Não,Não,0,5.0,358,5.0,Página Visitada no Site,Brasil,Programação,,Desempregado,Ocupado,Incerto,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
208,658281,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,481,3.0,Link do E-mail Clicado,Brasil,"Bancos, Investimentos e Seguros",,,,,,Outras Cidades,Link do E-mail Clicado
209,658278,API Externa,Tráfego Direto,Não,Não,0,2.0,205,2.0,Conversa com Chatbot,Brasil,Programação,,Desempregado,Interessado em Fazer MBA em Tempo Integral,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
210,658277,Landing Page Submission,Tráfego Direto,Não,Não,1,1.0,1106,1.0,Converteu como Lead,Brasil,Finanças,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Outras Cidades,Modificação nos Dados Pessoais
211,658264,Landing Page Submission,Tráfego Direto,Não,Não,1,9.0,1953,1.8,E-mail Aberto,Brasil,Gestão da Cadeia de Suprimentos,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Guarulhos,Modificação nos Dados Pessoais
212,658258,Lead Add Form,Google Ads,Não,Não,1,,1070,,,,Marketing,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,Outras Cidades,Modificação nos Dados Pessoais
213,658243,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,E-mail Aberto
214,658234,Landing Page Submission,Google,Não,Não,0,5.0,207,2.5,Furmulário Submetido no Site,Brasil,Finanças,Pesquisa Online,,,,,São Paulo,Modificação nos Dados Pessoais
215,658231,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,1587,2.0,E-mail Aberto,Brasil,E-COMMERCE,Várias Fontes,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Outras Cidades,E-mail Aberto
216,658222,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,1509,2.0,E-mail Aberto,Brasil,E-Business,,Desempregado,Caixa Postal,Com Certeza Não,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
217,658220,API Externa,Busca Orgânica,Não,Não,0,4.0,331,4.0,Inacessível,Brasil,Programação,,Desempregado,Desligado,Talvez,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
218,658206,Landing Page Submission,Tráfego Direto,Não,Não,0,4.0,187,4.0,Link do E-mail Clicado,Brasil,Recursos Humanos,,Desempregado,Tocando,,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
219,658203,API Externa,Busca Orgânica,Não,Não,1,3.0,1407,1.5,Converteu como Lead,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
220,658193,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Finanças,,Profissional CLT,Fez Cursos em Outras Empresas,Provavelmente Sim,Aluno Parcial,Rio de Janeiro,Modificação nos Dados Pessoais
221,658188,Landing Page Submission,Google,Não,Não,0,1.0,123,1.0,Converteu como Lead,Brasil,Programação,E-mail,Desempregado,Interessado em Fazer MBA em Tempo Integral,Talvez,Outros Leads,Outras Cidades,Modificação nos Dados Pessoais
222,658178,API Externa,Busca Orgânica,Não,Não,0,1.0,100,1.0,Converteu como Lead,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
223,658142,Landing Page Submission,Tráfego Direto,Não,Não,1,9.0,1164,4.5,E-mail Aberto,Brasil,Gestão de Saúde,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,E-mail Aberto
224,658107,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,E-mail Aberto
225,658089,Landing Page Submission,Tráfego Direto,Não,Não,1,1.0,1362,1.0,Inacessível,Brasil,Rural e Agronegócio,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Interior de SP,Modificação nos Dados Pessoais
226,658081,API Externa,Tráfego Direto,Não,Não,0,7.0,1051,3.5,Conversa com Chatbot,Brasil,,,,,,,,Modificação nos Dados Pessoais
227,658071,Landing Page Submission,Google,Não,Não,0,2.0,1816,2.0,Converteu como Lead,Brasil,Programação,Conversa com Amigos,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Guarulhos,Modificação nos Dados Pessoais
228,658070,Landing Page Submission,Tráfego Direto,Não,Não,0,7.0,74,2.33,Inacessível,Brasil,Finanças,Várias Fontes,Desempregado,Tocando,Incerto,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
229,658063,API Externa,Busca Orgânica,Não,Não,0,13.0,54,6.5,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,Incerto,Lead Encontrado,Rio de Janeiro,E-mail Aberto
230,658048,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1183,3.0,E-mail Aberto,Brasil,Finanças,,,Caixa Postal,,,Guarulhos,E-mail Aberto
231,658029,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,66,3.0,E-mail Aberto,Brasil,Gerenciamento de Projetos de TI,,Desempregado,Desligado,Incerto,Outros Leads,Guarulhos,E-mail Aberto
